transaction_id,amount,customer_age,transaction_type,payment_method,location,time_of_day,is_fraud
4481,169.84325572359768,65,ATM,Credit Card,UK,Evening,1
4482,477.0224391432547,61,Online,Debit Card,India,Evening,0
4483,557.9370584477514,54,Online,Crypto,USA,Night,1
4484,574.5840693440765,43,POS,Debit Card,USA,Night,0
4485,218.00612098322827,48,POS,Debit Card,Canada,Evening,0
4486,744.8486783297639,68,ATM,Debit Card,Germany,Morning,0
4487,34.94710387285894,49,ATM,Debit Card,UK,Morning,0
4488,361.28353698773105,67,ATM,Crypto,India,Evening,0
4489,782.4105220502772,58,ATM,Credit Card,India,Evening,0
4490,568.2539918448483,19,POS,Debit Card,India,Night,0
4491,268.55080818575163,42,Online,Credit Card,USA,Night,0
4492,698.0035881496173,69,POS,PayPal,UK,Evening,0
4493,571.7170347145127,61,ATM,Debit Card,USA,Evening,0
4494,798.2811733618233,19,ATM,Debit Card,Canada,Evening,0
4495,737.6749343279251,59,POS,PayPal,India,Evening,1
4496,614.0068428158723,18,POS,Credit Card,UK,Morning,0
4497,493.29589855770587,53,ATM,Crypto,India,Night,0
4498,141.85030441084817,29,Online,Debit Card,USA,Afternoon,0
4499,268.71968770652995,26,ATM,PayPal,USA,Evening,0
4500,424.9084781879144,53,POS,PayPal,USA,Evening,0
4501,603.3062941363248,58,ATM,Debit Card,India,Evening,0
4502,518.5707766631517,45,ATM,Credit Card,UK,Afternoon,0
4503,295.30268069993417,55,Online,Credit Card,UK,Night,0
4504,16.399714211813446,50,ATM,Debit Card,Canada,Night,0
4505,501.2768296818058,59,ATM,PayPal,India,Evening,0
4506,292.7697286766207,63,ATM,Debit Card,Canada,Evening,0
4507,737.2622177034298,39,POS,Crypto,Canada,Night,0
4508,33.706802617778656,42,POS,Crypto,Canada,Afternoon,0
4509,588.979533192733,35,Online,Credit Card,Canada,Evening,0
4510,942.0594951310047,23,ATM,Crypto,USA,Afternoon,0
4511,182.6651744403845,35,POS,PayPal,Canada,Afternoon,0
4512,476.93299584308943,69,Online,Crypto,UK,Night,0
4513,100.5077718989668,33,ATM,Debit Card,Canada,Evening,0
4514,629.425093138739,32,Online,PayPal,USA,Morning,0
4515,555.0263637902633,65,Online,Credit Card,Germany,Night,0
4516,413.291868970704,25,Online,Credit Card,Germany,Night,0
4517,526.1632512590038,30,Online,Crypto,Germany,Morning,0
4518,897.60891188432,60,Online,Credit Card,India,Evening,0
4519,204.33135928795636,24,Online,Debit Card,UK,Afternoon,0
4520,32.33886658829376,34,Online,PayPal,USA,Afternoon,0
4521,863.04823585211,67,ATM,Debit Card,Germany,Afternoon,0
4522,581.3459115640275,49,ATM,Debit Card,USA,Evening,0
4523,891.751870907224,39,Online,Debit Card,USA,Night,0
4524,600.9757711790409,68,ATM,Debit Card,India,Night,0
4525,812.0594790601054,30,Online,PayPal,Germany,Night,0
4526,435.3766297215965,64,ATM,PayPal,Canada,Night,0
4527,752.3613319753861,40,POS,Debit Card,USA,Night,0
4528,913.9110522209575,46,Online,Debit Card,Germany,Morning,0
4529,576.4017340849842,39,POS,Credit Card,USA,Afternoon,0
4530,188.97729905675575,18,Online,Credit Card,India,Afternoon,0
4531,276.1096388798962,46,Online,PayPal,India,Evening,0
4532,206.65813112843173,65,POS,Credit Card,Canada,Morning,0
4533,254.3884573197756,22,POS,PayPal,India,Night,0
4534,313.351294857526,52,POS,PayPal,Germany,Night,0
4535,559.5824488856566,27,Online,Crypto,India,Night,0
4536,592.1117131691944,36,POS,PayPal,Canada,Morning,0
4537,432.2347497694425,54,POS,Credit Card,UK,Evening,1
4538,619.2665720226271,24,ATM,Crypto,USA,Morning,0
4539,90.75917635525227,63,ATM,Credit Card,USA,Evening,0
4540,96.91035468757836,52,POS,PayPal,Germany,Afternoon,0
4541,180.11116575408187,62,POS,PayPal,Canada,Evening,1
4542,522.8967230599413,30,POS,Debit Card,Canada,Afternoon,0
4543,221.85473191133042,27,POS,PayPal,Canada,Evening,0
4544,290.45155945765157,19,ATM,Crypto,USA,Afternoon,0
4545,406.3097078112641,23,Online,PayPal,India,Afternoon,0
4546,813.747462770276,25,POS,Debit Card,USA,Night,0
4547,23.72351455373152,53,POS,PayPal,USA,Evening,0
4548,652.8850320342561,42,ATM,PayPal,USA,Night,0
4549,672.1877657302784,61,POS,PayPal,India,Afternoon,0
4550,800.6692225530702,64,POS,Debit Card,UK,Night,0
4551,933.4254096697101,57,ATM,Credit Card,Germany,Morning,0
4552,29.93647045979693,24,POS,PayPal,UK,Night,0
4553,162.24586845808403,63,POS,Crypto,UK,Evening,0
4554,887.3095811154332,40,ATM,Debit Card,USA,Night,0
4555,463.93337656514524,36,Online,Crypto,UK,Morning,0
4556,568.9447325441289,63,POS,PayPal,USA,Night,0
4557,666.3969316859159,39,POS,Debit Card,USA,Afternoon,0
4558,682.275938450681,30,Online,PayPal,Germany,Afternoon,0
4559,932.4229992833431,38,ATM,Crypto,Canada,Afternoon,0
4560,996.979923237553,18,Online,Debit Card,USA,Evening,0
4561,722.9558863216308,36,POS,Credit Card,UK,Night,0
4562,294.3489971130993,50,Online,Credit Card,Germany,Afternoon,0
4563,880.9548782714002,21,ATM,Credit Card,UK,Night,0
4564,58.72870539535399,59,POS,PayPal,Canada,Morning,0
4565,238.77004434575124,20,ATM,Debit Card,India,Morning,0
4566,898.4118602890777,44,ATM,Crypto,Canada,Evening,0
4567,263.6295992949614,69,Online,Crypto,Germany,Night,0
4568,228.444549025531,58,Online,PayPal,Canada,Morning,0
4569,146.74404020884478,52,ATM,PayPal,Canada,Evening,0
4570,860.5206400704474,45,ATM,Crypto,Germany,Evening,0
4571,505.05767659917586,23,POS,Debit Card,Germany,Afternoon,0
4572,678.1442710236132,23,ATM,PayPal,UK,Morning,0
4573,246.67572023427937,61,ATM,Debit Card,USA,Night,0
4574,760.4600168011043,40,Online,Crypto,India,Morning,0
4575,762.4054895124775,50,ATM,Debit Card,India,Morning,0
4576,319.47204465921715,33,ATM,Credit Card,India,Night,0
4577,416.57580668018,41,Online,Crypto,Canada,Night,0
4578,217.59337465589886,22,POS,Credit Card,Germany,Afternoon,1
4579,976.7954130896752,58,Online,Crypto,Germany,Evening,0
4580,649.1465512878275,59,Online,Credit Card,Germany,Night,0
4581,935.1984419083603,30,ATM,Debit Card,USA,Night,0
4582,310.35168819284183,64,ATM,Crypto,Germany,Morning,0
4583,784.0720038669208,29,POS,Crypto,Germany,Night,0
4584,768.2000574458946,22,ATM,Credit Card,Canada,Night,0
4585,694.7390953478762,54,POS,Debit Card,UK,Morning,0
4586,965.9825855141324,48,POS,Crypto,India,Morning,0
4587,399.6197827452524,45,POS,PayPal,Canada,Morning,0
4588,139.41015035385973,45,POS,Credit Card,Canada,Afternoon,0
4589,674.9917706516202,47,ATM,Crypto,Canada,Evening,0
4590,732.0167024724341,35,Online,Debit Card,India,Night,0
4591,579.3099677242266,61,Online,Debit Card,Canada,Morning,0
4592,214.7497142020623,44,ATM,Debit Card,UK,Morning,1
4593,509.41138225266184,52,ATM,Debit Card,Germany,Evening,0
4594,319.0678392034381,43,POS,Credit Card,UK,Afternoon,0
4595,433.19186288502215,56,ATM,Crypto,Germany,Night,0
4596,648.7663900862173,66,Online,Credit Card,Germany,Afternoon,0
4597,747.7625952639262,68,ATM,Credit Card,Canada,Afternoon,0
4598,239.9024439923297,35,ATM,Debit Card,Canada,Afternoon,0
4599,411.27210704048383,50,POS,PayPal,India,Morning,0
4600,276.4699552817129,42,POS,Debit Card,USA,Evening,0
4601,206.64529772325042,48,POS,PayPal,UK,Evening,0
4602,785.55334779588,54,POS,Credit Card,India,Evening,0
4603,910.1601674926225,19,Online,Debit Card,India,Afternoon,0
4604,376.52986382773094,50,ATM,Debit Card,UK,Night,0
4605,753.7661351300292,56,ATM,Credit Card,UK,Afternoon,0
4606,898.025336470767,60,POS,Debit Card,Germany,Evening,0
4607,847.6629684249292,60,Online,Crypto,USA,Morning,0
4608,190.98525465383364,49,Online,PayPal,Canada,Afternoon,0
4609,956.7289626982277,35,ATM,PayPal,USA,Morning,0
4610,382.90967602516787,34,POS,PayPal,USA,Evening,1
4611,345.84825456209796,51,ATM,Debit Card,Canada,Afternoon,0
4612,71.80701400500253,56,ATM,Crypto,USA,Morning,0
4613,491.3119175638342,24,Online,Debit Card,India,Afternoon,0
4614,117.92347948451942,59,Online,PayPal,India,Evening,1
4615,256.0544227181517,52,ATM,Debit Card,Canada,Night,0
4616,323.77319554960854,47,POS,PayPal,Canada,Evening,0
4617,810.7380602567672,29,POS,Credit Card,UK,Night,0
4618,876.7337638919375,52,ATM,PayPal,UK,Night,1
4619,309.441654286855,28,ATM,Credit Card,USA,Evening,1
4620,860.1111400321281,61,POS,Credit Card,USA,Morning,0
4621,858.6586279960932,21,POS,Credit Card,Canada,Afternoon,0
4622,767.0044408810248,42,POS,PayPal,USA,Afternoon,0
4623,155.2281628750297,65,ATM,Crypto,Germany,Afternoon,0
4624,693.4196184317217,49,Online,PayPal,India,Night,0
4625,945.573823934763,37,POS,Debit Card,USA,Night,0
4626,685.7150739794855,67,POS,Debit Card,USA,Evening,0
4627,338.30068061675564,48,POS,Crypto,UK,Morning,0
4628,505.57352425652294,21,ATM,Crypto,Germany,Evening,0
4629,649.2677929175431,55,Online,Crypto,USA,Evening,0
4630,515.4647046412185,64,Online,Credit Card,India,Morning,0
4631,128.75341231366014,18,POS,Crypto,USA,Night,0
4632,318.9434042055004,20,ATM,Crypto,Canada,Evening,0
4633,804.3720702480962,54,Online,Crypto,Germany,Evening,0
4634,862.8038656345623,39,ATM,PayPal,USA,Night,0
4635,145.92703238841452,34,Online,Debit Card,Germany,Afternoon,0
4636,952.8628848747373,31,POS,Debit Card,USA,Morning,0
4637,335.5343916701232,58,ATM,Crypto,India,Morning,0
4638,665.6906013434128,52,POS,Debit Card,India,Afternoon,0
4639,754.3068944971143,30,Online,PayPal,Germany,Morning,0
4640,813.8267722915045,52,Online,Debit Card,UK,Afternoon,0
4641,946.2922052036708,60,POS,Credit Card,UK,Evening,0
4642,319.7903525485344,19,Online,PayPal,Canada,Morning,0
4643,859.9213900060389,64,POS,Debit Card,UK,Morning,1
4644,140.37003440184498,30,POS,Debit Card,Germany,Evening,0
4645,707.9904972900569,68,POS,PayPal,UK,Night,0
4646,744.557952218846,33,Online,Debit Card,Canada,Night,0
4647,680.9460087893073,35,ATM,Debit Card,USA,Evening,0
4648,259.79158877380144,24,POS,Crypto,UK,Morning,0
4649,874.3127155450513,62,ATM,Credit Card,Germany,Morning,0
4650,177.16987873669106,53,Online,PayPal,Germany,Morning,0
4651,63.09844360562253,58,Online,Crypto,Canada,Afternoon,0
4652,720.290340705793,47,ATM,Debit Card,Canada,Night,0
4653,480.7209580804064,59,POS,PayPal,India,Morning,0
4654,850.6070397590893,58,Online,PayPal,India,Night,0
4655,389.5631696476764,24,POS,Credit Card,India,Night,0
4656,176.5958026226357,32,POS,Credit Card,USA,Morning,0
4657,838.077770545171,57,ATM,PayPal,Germany,Evening,0
4658,553.420535323671,36,Online,Credit Card,India,Evening,0
4659,197.30383446645135,60,ATM,Credit Card,Germany,Night,0
4660,723.1801586005813,54,Online,Debit Card,Canada,Afternoon,0
4661,516.0025021046056,19,ATM,Credit Card,USA,Night,0
4662,608.2698524179166,59,Online,Credit Card,Canada,Night,0
4663,466.28935482451607,65,Online,Crypto,Germany,Evening,0
4664,830.4218939798263,30,Online,Debit Card,India,Morning,0
4665,831.2670885262194,57,POS,Debit Card,Canada,Morning,0
4666,712.2949336061424,58,POS,PayPal,UK,Afternoon,0
4667,114.34736362249765,60,ATM,Credit Card,USA,Evening,0
4668,840.4653232850281,60,ATM,Crypto,Germany,Evening,0
4669,674.3028507275807,48,Online,Crypto,India,Night,0
4670,700.0539243442565,33,Online,Debit Card,Canada,Evening,0
4671,369.3530119998329,59,POS,Credit Card,USA,Night,0
4672,880.4867605954366,61,POS,Crypto,India,Afternoon,0
4673,728.1178842325089,23,POS,PayPal,Canada,Evening,0
4674,121.46456186390252,45,ATM,Credit Card,Germany,Evening,0
4675,413.70025406210107,49,POS,Credit Card,UK,Night,1
4676,887.5165583405403,61,ATM,Credit Card,UK,Evening,0
4677,56.724734680405206,27,POS,Crypto,Germany,Morning,0
4678,961.802453445629,67,POS,Debit Card,USA,Afternoon,0
4679,682.3709426363672,35,Online,Debit Card,Germany,Morning,0
4680,635.0622178669429,21,ATM,PayPal,Canada,Night,0
4681,277.85366392311147,26,POS,Crypto,USA,Night,0
4682,256.3038708517853,24,Online,Credit Card,UK,Night,0
4683,942.6376372937095,67,ATM,PayPal,Canada,Afternoon,0
4684,305.28972969178153,25,ATM,PayPal,India,Evening,0
4685,777.7502437518094,60,POS,Debit Card,India,Morning,0
4686,399.1905802250084,24,ATM,Credit Card,India,Evening,0
4687,147.86153007685692,58,Online,Credit Card,UK,Night,0
4688,20.60814471840536,57,Online,Crypto,Germany,Evening,0
4689,548.8147636450983,20,ATM,Crypto,USA,Afternoon,0
4690,976.0210303634433,34,Online,Crypto,UK,Night,0
4691,375.44483187111246,19,ATM,PayPal,Canada,Evening,0
4692,363.6204106531144,32,Online,Credit Card,Canada,Morning,0
4693,350.6507016709477,63,ATM,Debit Card,India,Night,0
4694,525.3383989318098,46,ATM,PayPal,USA,Night,0
4695,446.2582345900506,67,ATM,PayPal,India,Afternoon,0
4696,881.1154804597444,65,Online,Debit Card,Canada,Afternoon,0
4697,510.4655838062554,69,ATM,Debit Card,Canada,Morning,0
4698,512.6802598066831,39,ATM,Crypto,Germany,Evening,0
4699,146.98787877335104,21,POS,Debit Card,Germany,Evening,0
4700,982.9121455012821,69,POS,Debit Card,Germany,Night,0
4701,257.4731619601414,23,ATM,Debit Card,India,Night,0
4702,82.63042678500663,55,POS,Debit Card,USA,Evening,0
4703,666.5147864854567,43,ATM,Crypto,Germany,Evening,0
4704,599.4127064553039,28,POS,PayPal,UK,Evening,0
4705,420.99419745281824,43,Online,Credit Card,Germany,Night,0
4706,427.9703115418713,34,Online,Credit Card,India,Afternoon,1
4707,787.2132818359669,41,ATM,PayPal,USA,Afternoon,0
4708,203.75551369865258,45,ATM,Credit Card,Germany,Morning,0
4709,822.0507857554409,52,Online,Credit Card,USA,Evening,0
4710,652.2596427560679,48,Online,PayPal,UK,Evening,0
4711,424.78007604172916,30,POS,Credit Card,Canada,Evening,0
4712,463.4483304180299,52,ATM,Credit Card,USA,Morning,0
4713,264.0807351142348,33,Online,PayPal,Germany,Evening,0
4714,754.593189370005,32,Online,Credit Card,India,Afternoon,1
4715,517.7459948822151,60,ATM,Debit Card,India,Evening,0
4716,327.6459973223452,35,POS,PayPal,India,Morning,0
4717,600.0896146033407,64,POS,Crypto,India,Night,0
4718,995.7771075308099,54,POS,Credit Card,USA,Night,0
4719,440.9096568599883,65,POS,Crypto,India,Afternoon,0
4720,921.4844867708333,65,Online,Credit Card,Canada,Afternoon,0
4721,351.56667152532043,66,ATM,Debit Card,UK,Afternoon,0
4722,64.18537985573602,58,ATM,PayPal,USA,Night,0
4723,212.19968530474458,44,Online,Crypto,USA,Evening,0
4724,424.5081918944074,52,Online,PayPal,India,Morning,0
4725,227.43857930862333,69,Online,Crypto,India,Morning,0
4726,10.224767836072981,62,ATM,Credit Card,USA,Evening,0
4727,915.851522370052,52,ATM,Debit Card,India,Night,0
4728,845.4406171186197,45,ATM,Crypto,India,Night,0
4729,744.8693091720777,56,POS,Crypto,India,Morning,1
4730,176.13644968956834,55,Online,Debit Card,India,Afternoon,0
4731,129.15994044788619,26,Online,Debit Card,India,Afternoon,0
4732,76.92870197765932,29,Online,Debit Card,Germany,Morning,0
4733,726.788896885192,32,ATM,Debit Card,Germany,Morning,0
4734,929.5198810810065,38,Online,Debit Card,Germany,Evening,0
4735,436.2304627039066,69,Online,PayPal,USA,Evening,0
4736,127.94926527608769,52,POS,Credit Card,UK,Evening,0
4737,517.2688925247855,59,ATM,Credit Card,USA,Evening,0
4738,355.3435883840438,50,Online,Crypto,Germany,Evening,0
4739,381.0766751064977,68,ATM,Debit Card,USA,Evening,0
4740,625.1173179141502,36,ATM,PayPal,UK,Afternoon,0
4741,721.5309321295804,40,ATM,PayPal,India,Morning,0
4742,119.49756288442924,30,POS,Crypto,Canada,Night,0
4743,45.23432849841162,61,ATM,Debit Card,Germany,Evening,0
4744,994.3869996588577,18,ATM,Credit Card,Germany,Afternoon,0
4745,240.40106542639631,68,ATM,Debit Card,UK,Morning,0
4746,63.29221965937449,46,Online,PayPal,India,Morning,0
4747,197.9765758049608,41,POS,Debit Card,India,Morning,0
4748,48.568267884979576,33,Online,Credit Card,Canada,Evening,0
4749,397.89278567099996,42,POS,Credit Card,India,Evening,0
4750,804.3777666068111,40,POS,Crypto,UK,Night,0
4751,347.83200526014343,45,ATM,PayPal,India,Evening,0
4752,449.74157280958286,64,ATM,Debit Card,UK,Morning,0
4753,678.8309058317644,33,Online,Debit Card,Germany,Morning,0
4754,513.8051293691814,60,POS,Crypto,Germany,Afternoon,0
4755,862.831229161111,55,ATM,Crypto,Germany,Afternoon,0
4756,867.3753182952989,28,ATM,Crypto,USA,Night,0
4757,19.811588536242105,20,ATM,PayPal,Germany,Afternoon,0
4758,780.2658434183671,32,ATM,Debit Card,UK,Night,0
4759,466.1262642392571,18,Online,Crypto,Canada,Afternoon,0
4760,988.9521358906264,24,Online,PayPal,India,Morning,0
4761,488.3997551166808,18,ATM,Debit Card,Germany,Evening,0
4762,987.0269859344145,66,ATM,Credit Card,USA,Evening,0
4763,757.0236675936792,49,ATM,Crypto,USA,Night,1
4764,256.11883576717327,26,ATM,PayPal,UK,Evening,0
4765,543.0110294940881,46,ATM,Debit Card,Canada,Evening,0
4766,992.2142830837969,43,POS,Debit Card,Germany,Afternoon,0
4767,858.9553016744045,40,POS,Crypto,Germany,Morning,0
4768,106.3932248533089,62,POS,Crypto,USA,Evening,0
4769,709.3082768418961,60,POS,Debit Card,UK,Morning,0
4770,352.1237900121049,46,ATM,PayPal,USA,Afternoon,0
4771,16.912439261544634,69,POS,Credit Card,USA,Afternoon,0
4772,409.4461593367296,55,POS,Debit Card,Canada,Evening,0
4773,242.4068775077216,50,Online,PayPal,UK,Evening,0
4774,820.6805778152668,24,POS,Crypto,Canada,Afternoon,0
4775,343.95730275730784,29,POS,Debit Card,UK,Afternoon,0
4776,829.2484570142789,48,ATM,Crypto,Germany,Night,0
4777,10.591959446447355,49,POS,Credit Card,India,Night,0
4778,314.74095852585793,37,POS,Crypto,India,Morning,0
4779,248.75356216468433,68,ATM,Credit Card,UK,Afternoon,1
4780,241.23168745792486,34,POS,Crypto,India,Morning,0
4781,77.50475356780807,53,ATM,Crypto,USA,Afternoon,0
4782,195.25302770639672,20,POS,Credit Card,Germany,Morning,0
4783,559.9940741867637,18,Online,Crypto,Germany,Night,0
4784,298.44746210936705,67,Online,PayPal,India,Afternoon,0
4785,423.2208345058565,44,POS,Crypto,UK,Afternoon,0
4786,383.0982115437166,64,Online,Debit Card,USA,Morning,0
4787,877.1458757498956,57,ATM,Crypto,UK,Morning,0
4788,906.2460090204103,50,POS,PayPal,India,Evening,0
4789,498.02740193930146,37,ATM,Debit Card,Germany,Evening,1
4790,336.85439081244834,31,Online,PayPal,Germany,Night,0
4791,115.73269696234,53,ATM,Debit Card,UK,Afternoon,0
4792,953.8688505882741,22,Online,Crypto,Canada,Afternoon,0
4793,69.62467545129448,40,Online,PayPal,UK,Morning,0
4794,304.6737747925976,62,Online,Crypto,Canada,Night,0
4795,305.08553915830413,32,ATM,Debit Card,UK,Afternoon,0
4796,327.19727327881276,23,Online,PayPal,Canada,Night,0
4797,172.64397483968517,50,POS,Credit Card,Canada,Evening,0
4798,785.3298166144602,36,Online,PayPal,Canada,Morning,0
4799,131.2728833463293,30,POS,Crypto,Canada,Afternoon,0
4800,638.5575925616312,46,POS,Credit Card,USA,Morning,0
4801,132.60756643875928,23,POS,Credit Card,Canada,Evening,0
4802,79.830281217027,32,POS,Debit Card,Canada,Night,0
4803,910.3352086490178,33,ATM,Credit Card,Germany,Night,0
4804,198.2274786555186,41,POS,Credit Card,USA,Evening,0
4805,823.0376530141073,40,Online,Debit Card,Canada,Evening,0
4806,549.1845623960645,65,POS,PayPal,India,Afternoon,0
4807,87.0779544126819,27,Online,Crypto,USA,Afternoon,0
4808,955.8937095236868,58,ATM,PayPal,Germany,Afternoon,0
4809,254.4915553219736,58,POS,Credit Card,UK,Afternoon,0
4810,861.0488918990804,66,Online,Crypto,Germany,Afternoon,0
4811,177.12190572671852,34,ATM,PayPal,Germany,Night,0
4812,855.4034533204343,66,ATM,Crypto,USA,Afternoon,0
4813,23.096524776241047,61,Online,Credit Card,USA,Evening,1
4814,516.6626520037859,62,POS,PayPal,India,Evening,0
4815,771.7481536273413,47,ATM,Crypto,India,Afternoon,0
4816,935.4475623178555,61,Online,Crypto,USA,Evening,0
4817,910.1101148444221,63,POS,PayPal,USA,Morning,0
4818,821.4286208521685,27,ATM,PayPal,USA,Night,0
4819,889.3094361646911,36,Online,Credit Card,UK,Night,0
4820,207.22748897870574,46,ATM,Debit Card,Germany,Afternoon,0
4821,291.3424527546115,19,ATM,Crypto,India,Morning,0
4822,296.0788396718479,53,Online,PayPal,India,Afternoon,0
4823,383.28339169168186,36,ATM,PayPal,Canada,Afternoon,0
4824,399.3874636813368,24,Online,PayPal,UK,Evening,0
4825,549.1097714081287,43,POS,Crypto,USA,Night,0
4826,168.28096573277696,32,Online,Credit Card,USA,Morning,0
4827,694.3341971481294,64,POS,Debit Card,UK,Evening,0
4828,175.89087391146143,55,ATM,Crypto,India,Night,0
4829,317.20539728350207,20,Online,Credit Card,USA,Night,0
4830,508.3116793000925,55,Online,Crypto,Canada,Afternoon,0
4831,798.4761559082425,33,Online,Crypto,India,Morning,0
4832,742.07454090634,19,Online,PayPal,Germany,Afternoon,0
4833,649.0790128464171,48,POS,Credit Card,UK,Evening,0
4834,164.21552797436846,45,POS,PayPal,India,Afternoon,0
4835,551.5748921594219,24,ATM,PayPal,Germany,Afternoon,0
4836,96.5720367818866,47,ATM,Credit Card,Canada,Night,0
4837,383.58954502868426,60,ATM,PayPal,UK,Night,0
4838,419.38136498705956,24,ATM,PayPal,USA,Evening,0
4839,49.41332505129629,53,Online,Debit Card,USA,Night,0
4840,281.2482184752721,46,POS,Credit Card,Germany,Night,0
